Source,Type,Name,Versions,Sample,Related,Unit,Meaning
VARS,,explicit_defaults_for_timestamp,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,
VARS,,external_user,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,extra_max_connections,5.7;10.1;10.2;10.3;10.4;10.5;10.6,1,,,
VARS,,extra_port,5.7;10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,flush,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,flush_time,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,foreign_key_checks,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,ft_boolean_syntax,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,"+ -><()~*:""""&|",,text,
VARS,,ft_max_word_len,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,84,,number,
VARS,,ft_min_word_len,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,4,,number,
VARS,,ft_query_expansion_limit,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,20,,number,
VARS,,ft_query_extra_word_chars,5.7,OFF,,ONOFF,
VARS,,ft_stopword_file,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,(built-in),,path,
VARS,,general_log,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,
VARS,,general_log_file,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,cp17.log,,filename,
VARS,,generated_random_password_length,8,20,,number,
VARS,,group_concat_max_len,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1048576,,bytes,
VARS,,group_replication_consistency,8,EVENTUAL,,,
VARS,,gtid_binlog_pos,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,gtid_binlog_state,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,gtid_cleanup_batch_size,10.4;10.5;10.6,64,,,
VARS,,gtid_current_pos,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,gtid_domain_id,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,gtid_executed,5.6;5.7;8.0,,,,
VARS,,gtid_executed_compression_period,5.7;8.0,1000,,,
VARS,,gtid_ignore_duplicates,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,gtid_mode,5.6;5.7;8.0,OFF,,,
VARS,,gtid_next,5.6;5.7;8.0,AUTOMATIC,,,
VARS,,gtid_owned,5.6;5.7;8.0,,,,
VARS,,gtid_pos_auto_engines,10.3;10.4;10.5;10.6,,,,
VARS,,gtid_purged,5.6;5.7;8.0,,,,
VARS,,gtid_seq_no,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,gtid_slave_pos,10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,gtid_strict_mode,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,setting,have_backup_locks,5.7,YES,,YESNO,Feature
VARS,setting,have_backup_safe_binlog_info,5.7,YES,,YESNO,
VARS,setting,have_compress,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,YES,,YESNO,
VARS,setting,have_crypt,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,YES,,YESNO,
VARS,setting,have_csv,5.5,YES,,YESNO,
VARS,setting,have_dynamic_loading,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,YES,,YESNO,
VARS,setting,have_geometry,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,YES,,YESNO,
VARS,setting,have_innodb,5.5,YES,,YESNO,
VARS,setting,have_ndbcluster,5.5,NO,,YESNO,
VARS,setting,have_openssl,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,YES,,YESNO,
VARS,setting,have_partitioning,5.5,YES,,YESNO,
VARS,setting,have_profiling,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,YES,,YESNO,
VARS,setting,have_query_cache,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,YES,,YESNO,
VARS,setting,have_rtree_keys,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,YES,,YESNO,
VARS,setting,have_snapshot_cloning,5.7,YES,,YESNO,
VARS,setting,have_ssl,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,DISABLED,,YESDISABLEDNO,
VARS,setting,have_statement_timeout,5.7;8.0,YES,,YESNO,
VARS,setting,have_symlink,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,DISABLED,,YESDISABLEDNO,
VARS,,histogram_generation_max_mem_size,8,20000000,,bytes,
VARS,,histogram_size,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,histogram_type,10.1;10.2;10.3;10.4;10.5;10.6,SINGLE_PREC_HB,,text,
VARS,,host_cache_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,703,,number,Available entries in host cache
VARS,,hostname,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,"Redacted, not localhost",,text,Server machine's hostname
VARS,,identity,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,last_insert_id,number,LAST_INSERT_ID() value
VARS,,idle_readonly_transaction_timeout,10.3;10.4;10.5;10.6,0,,,
VARS,,idle_transaction_timeout,10.3;10.4;10.5;10.6,0,,,
VARS,,idle_write_transaction_timeout,10.3;10.4;10.5;10.6,0,,,
VARS,,ignore_builtin_innodb,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,"Setting this to 1 results in the built-in InnoDB storage engine being ignored. In some versions of MariaDB, XtraDB is the default and is always present, so this variable is ignored and setting it results in a warning."
VARS,,ignore_db_dirs,5.6;5.7;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,immediate_server_version,8,999999,,,
VARS,,in_predicate_conversion_threshold,10.3;10.4;10.5;10.6,1000,,,
VARS,,in_transaction,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,information_schema_stats_expiry,8,86400,,,
VARS,,init_connect,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,init_file,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,init_replica,8,,,,
VARS,,init_slave,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,,
VARS,,innodb_adaptive_flushing,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,ONOFF,"If set to 1, the default, the server will dynamically adjust the flush rate of dirty pages in the InnoDB buffer pool. This assists to reduce brief bursts of I/O activity. If set to 0, adaptive flushing will only take place when the limit specified by innodb_adaptive_flushing_lwm is reached"
VARS,,innodb_adaptive_flushing_lwm,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,10,,ONOFF, Adaptive flushing is enabled when this low water mark percentage of the InnoDB redo log capacity is reached. Takes effect even if innodb_adaptive_flushing is disabled
VARS,,innodb_adaptive_hash_index,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,ONOFF,"If set to 1, the default until MariaDB 10.5, the InnoDB hash index is enabled. Based on performance testing (MDEV-17492), the InnoDB adaptive hash index helps performance in mostly read-only workloads, and could slow down performance in other environments, especially DROP TABLE, TRUNCATE TABLE, ALTER TABLE, or DROP INDEX operations"
VARS,,innodb_adaptive_hash_index_partitions,10.1;10.2,8,,ONOFF,"Specifies the number of partitions for use in adaptive searching. If set to 1, no extra partitions are created. XtraDB-only. From MariaDB 10.2.6 (which uses InnoDB as default instead of XtraDB), this is an alias for innodb_adaptive_hash_index_parts to allow for easier upgrades"
VARS,,innodb_adaptive_hash_index_parts,5.7;8.0;10.2;10.3;10.4;10.5;10.6,8,,ONOFF,"Specifies the number of partitions for use in adaptive searching. If set to 1, no extra partitions are created."
VARS,,innodb_adaptive_max_sleep_delay,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5,150000,innodb_thread_sleep_delay,microseconds," Maximum time in microseconds to automatically adjust the innodb_thread_sleep_delay value to, based on the workload. Useful in extremely busy systems with hundreds of thousands of simultaneous connections. 0 disables any limit. Deprecated and ignored from MariaDB 10.5.5"
VARS,,innodb_additional_mem_pool_size,5.5;5.6;10.1,8388608,,bytes,"Size of the InnoDB memory pool used for storing information about internal data structures. Defaults to 8MB, if your application has many tables and a large structure, and this is exceeded, operating system memory will be allocated and warning messages written to the error log, in which case you should increase this value. Deprecated in MariaDB 10.0 and removed"
VARS,,innodb_api_bk_commit_interval,5.6;5.7;8.0;10.1,5,,seconds, Time in seconds between auto-commits for idle connections using the InnoDB memcached interface
VARS,,innodb_api_disable_rowlock,5.6;5.7;8.0;10.1,OFF,,ONOFF,For use with MySQL's memcached
VARS,,innodb_api_enable_binlog,5.6;5.7;8.0;10.1,OFF,,ONOFF,For use with MySQL's memcached
VARS,,innodb_api_enable_mdl,5.6;5.7;8.0;10.1,OFF,,ONOFF,For use with MySQL's memcached
VARS,,innodb_api_trx_level,5.6;5.7;8.0;10.1,0,,,For use with MySQL's memcached
VARS,,innodb_autoextend_increment,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,64,,MiB,"Size to increment an auto-extending shared tablespace file when it becomes full. If innodb_file_per_table was set to 1, this setting does not apply to the resulting per-table tablespace files, which are automatically extended in their own way."
VARS,,innodb_autoinc_lock_mode,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1,,number,The lock mode that is used when generating AUTO_INCREMENT values for InnoDB tables. 0:traditional 1:consecutive 2:interleaved. Galera Cluster requires 2.
VARS,,innodb_background_scrub_data_check_interval,5.7;10.1;10.2;10.3;10.4;10.5,3600,,seconds,How often to check if spaces need scrubbing to overwrite deleted data
VARS,,innodb_background_scrub_data_compressed,5.7;10.1;10.2;10.3;10.4;10.5,OFF,,ONOFF,Enable scrubbing of compressed data by background threads
VARS,,innodb_background_scrub_data_interval,5.7;10.1;10.2;10.3;10.4;10.5,604800,,seconds,Scrub spaces that were last scrubbed longer than this many seconds ago.
VARS,,innodb_background_scrub_data_uncompressed,5.7;10.1;10.2;10.3;10.4;10.5,OFF,,ONOFF,Enable scrubbing of uncompressed data by background threads
VARS,,innodb_buf_dump_status_frequency,10.1;10.2;10.3;10.4;10.5;10.6,0,,percent,"Determines how often the buffer pool dump status should be printed in the logs. For example, 10 means that the buffer pool dump status is printed when every 10% of the number of buffer pool pages are dumped. The default is 0 (only start and end status is printed)"
VARS,,innodb_buffer_pool_chunk_size,5.7;8.0;10.2;10.3;10.4;10.5;10.6,134217728,large_page_size,bytes,Chunk size used for dynamically resizing the buffer pool. Note that changing this setting can change the size of the buffer pool. When large-pages is used this value is effectively rounded up to the next multiple of large-page-size.
VARS,,innodb_buffer_pool_dump_at_shutdown,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,innodb_buffer_pool_load_at_startup,ONOFF,"Whether to record pages cached in the buffer pool on server shutdown, which reduces the length of the warmup the next time the server starts"
VARS,,innodb_buffer_pool_dump_now,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,innodb_buffer_pool_load_now,ONOFF,Immediately records pages stored in the buffer pool. 
VARS,,innodb_buffer_pool_dump_pct,5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,25,,percent,"Dump only the hottest N% of each buffer pool, "
VARS,,innodb_buffer_pool_filename,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ib_buffer_pool,,filename,The file that holds the buffer pool list of page numbers set by innodb_buffer_pool_dump_at_shutdown and innodb_buffer_pool_dump_now
VARS,,innodb_buffer_pool_in_core_file,5.7;8.0,ON,,ONOFF,
VARS,,innodb_buffer_pool_instances,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5,10,,number,"If innodb_buffer_pool_size is set to more than 1GB, innodb_buffer_pool_instances divides the InnoDB buffer pool into this many instances."
VARS,,innodb_buffer_pool_load_abort,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,Aborts the process of restoring buffer pool contents started by innodb_buffer_pool_load_at_startup or innodb_buffer_pool_load_now
VARS,,innodb_buffer_pool_load_at_startup,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,innodb_buffer_pool_dump_at_shutdown,ONOFF,Specifies whether the buffer pool is automatically warmed up when the server starts by loading the pages held earlier. 
VARS,,innodb_buffer_pool_load_now,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,Immediately warms up the buffer pool by loading the stored data pages
VARS,,innodb_buffer_pool_populate,10.1;10.2,OFF,,ONOFF,Preallocate pages in the buffer pool on starting up 
VARS,important,innodb_buffer_pool_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,10737418240,,bytes,"InnoDB buffer pool size. The primary value to adjust. On a dedicated server with entirely/primarily InnoDB tables, can be set up to 80% of total RAM."
VARS,,innodb_change_buffer_max_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,25,,percent,"Maximum size of the InnoDB Change Buffer (f/k/a Insert Buffer) as a percentage of the total buffer pool. The default is 25%, and this can be increased up to 50% for servers with high write activity, and lowered down to 0 for servers used exclusively for reporting"
VARS,,innodb_change_buffering,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,all,,text,Sets how InnoDB change buffering is performed. Inserts / none / deletes / purges / changes / all
VARS,,innodb_checksum_algorithm,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,crc32,,text,Specifies how the InnoDB tablespace checksum is generated and verified. crc32  full_crc32 / strict_full_crc32 / none / strict_innodb / strict_none
VARS,,innodb_checksums,5.5;5.6;5.7;10.1;10.2;10.3;10.4,ON,innodb_checksum_algorithm,ONOFF,"Perform checksum validation on all pages read from disk, which provides extra fault tolerance."
VARS,,innodb_cleaner_lsn_age_factor,5.7;10.1;10.2,DEPRECATED,,text,XtraDB only.  Aggressive last sequence number (LSN) aging. high_checkpoint / legacy 
VARS,,innodb_cmp_per_index_enabled,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,Store per-index compression statistics in INFORMATION_SCHEMA.INNODB_CMP_PER_INDEX table. Expensive when ON.
VARS,,innodb_commit_concurrency,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5,0,,number,Limit to the number of transaction threads that can can commit simultaneously. 0=no limit.
VARS,,innodb_compressed_columns_threshold,5.7,96,,,
VARS,,innodb_compressed_columns_zip_level,5.7,6,,,
VARS,,innodb_compression_algorithm,10.1;10.2;10.3;10.4;10.5;10.6,zlib,,text,Algorithm for page compression.  none / zlib / lz4 / lzo / lzma / bzip2 / snappy 
VARS,,innodb_compression_default,10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,Compression enabled by default for new tables
VARS,,innodb_compression_failure_threshold_pct,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,5,innodb_compression_pad_pct_max,percent,Cutoff for expensive compression failures during updates.  0=none
VARS,,innodb_compression_level,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,6,,number,Compression level
VARS,,innodb_compression_pad_pct_max,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,50,,percent,Maximum reserved free space in each compressed page.  Reserved free space is used when the page's data is reorganized and might be recompressed.
VARS,,innodb_concurrency_tickets,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5,5000,,number,Number of times a newly-entered thread can enter and leave InnoDB until it is again subject to the limitations of innodb_thread_concurrency and may possibly be queued.
VARS,,innodb_corrupt_table_action,5.7;10.1;10.2,deprecated,,text,XtraDB only. Assert / warn / salvage
VARS,,innodb_data_file_path,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ibdata1:12M:autoextend,,filename,"Individual InnoDB data files, paths and sizes. The value of innodb_data_home_dir is joined to each path specified by innodb_data_file_path to get the full directory path. If innodb_data_home_dir is an empty string, absolute paths can be specified here. A file size is specified with K for kilobytes, M for megabytes and G for gigabytes, and whether or not to autoextend the data file is also specified"
VARS,,innodb_data_home_dir,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,path,Directory path for all InnoDB data files in the shared tablespace 
VARS,,innodb_deadlock_detect,5.7;8.0;10.2;10.3;10.4;10.5;10.6,ON,innodb_lock_wait_timeout,ONOFF," If set to off, deadlock detection is disabled and MariaDB will rely on innodb_lock_wait_timeout instead."
VARS,,innodb_deadlock_report,10.6,full,,text,Deadlock report detail: off / basic / full
VARS,,innodb_dedicated_server,8,OFF,,ONOFF,InnoDB automatically configures buffer pool and log file settings at startup
VARS,,innodb_default_encryption_key_id,5.7;10.1;10.2;10.3;10.4;10.5;10.6,1,,,
VARS,,innodb_default_row_format,5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,dynamic,,text,dynamic / compact / redundant
VARS,,innodb_defragment,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,
VARS,,innodb_defragment_fill_factor,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,innodb_defragment_fill_factor_n_recs,10.1;10.2;10.3;10.4;10.5;10.6,20,,,
VARS,,innodb_defragment_frequency,10.1;10.2;10.3;10.4;10.5;10.6,40,,,
VARS,,innodb_defragment_n_pages,10.1;10.2;10.3;10.4;10.5;10.6,7,,,
VARS,,innodb_defragment_stats_accuracy,10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,innodb_directories,8,,,text,List of directories separated by semicolons
VARS,,innodb_disable_sort_file_cache,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,Disables the operating system file system cache for merge-sort temporary files. The effect is to open such files with the equivalent of O_DIRECT.
VARS,,innodb_disallow_writes,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_doublewrite,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,ONOFF,Dublewrite buffer feature enabled
VARS,,innodb_doublewrite_batch_size,8,0,,pages,Number of doublewrite pages to write in a batch
VARS,,innodb_doublewrite_dir,8,,,path,Directory for doublewrite files
VARS,,innodb_doublewrite_files,8,2,,number,"Number of doublewrite files. By default, two doublewrite files are created for each buffer pool instance"
VARS,,innodb_doublewrite_pages,8,4,innodb_write_io_threads ,number,"Maximum number of doublewrite pages per thread for a batch write. If no value is specified, set to the innodb_write_io_threads value"
VARS,,innodb_empty_free_list_algorithm,5.7;10.1;10.2,DEPRECATED,,,
VARS,,innodb_encrypt_log,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_encrypt_online_alter_logs,5.7,OFF,,,
VARS,,innodb_encrypt_tables,5.7;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_encrypt_temporary_tables,10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_encryption_rotate_key_age,5.7;10.1;10.2;10.3;10.4;10.5;10.6,1,,,
VARS,,innodb_encryption_rotation_iops,5.7;10.1;10.2;10.3;10.4;10.5;10.6,100,,,
VARS,,innodb_encryption_threads,5.7;10.1;10.2;10.3;10.4;10.5;10.6,0,,,
VARS,,innodb_extend_and_initialize,8,ON,,,
VARS,,innodb_fake_changes,10.1;10.2,OFF,,,
VARS,,innodb_fast_shutdown,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1,,number,0: purge and change-buffer merge. 1:skip those steps. 2:crash the program
VARS,,innodb_fatal_semaphore_wait_threshold,10.1;10.2;10.3;10.4;10.5;10.6,600,,,
VARS,,innodb_file_format,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5,Barracuda,,,
VARS,,innodb_file_format_check,5.5;5.6;5.7;10.1;10.2,ON,,,
VARS,,innodb_file_format_max,5.5;5.6;5.7;10.1;10.2,Barracuda,,,
VARS,,innodb_file_per_table,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,ONOFF,"When ON, tables are created in file-per-table tablespaces by default."
VARS,,innodb_fill_factor,5.7;8.0;10.2;10.3;10.4;10.5;10.6,100,,percent,Space to fill in clustered index pages.  Never more than 94%.
VARS,,innodb_flush_log_at_timeout,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1,,seconds,Write and flush the logs every N seconds
VARS,,innodb_flush_log_at_trx_commit,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1,,number,"1: ACID.  0: Once per second.  2: logs written on commit, flushed once per second"
VARS,,innodb_flush_method,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,text,See https://dev.mysql.com/doc/refman/8.0/en/innodb-parameters.html#sysvar_innodb_flush_method
VARS,,innodb_flush_neighbors,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1,,number,"0,1,2: Set to 0 on SSDs."
VARS,,innodb_flush_sync,5.7;8.0;10.2;10.3;10.4;10.5;10.6,ON,innodb_io_capacity,ONOFF,Causes the innodb_io_capacity setting to be ignored during bursts of I/O activity that occur at checkpoints
VARS,,innodb_flushing_avg_loops,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,30,,number,"Increasing the value makes the rate of flush operations change smoothly and gradually as the workload changes. Decreasing the value makes adaptive flushing adjust quickly to workload changes, which can cause spikes in flushing activity if the workload increases and decreases suddenly"
VARS,,innodb_force_index_records_in_range,5.7,0,,,
VARS,,innodb_force_load_corrupted,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,"Permits InnoDB to load tables at startup that are marked as corrupted. Use only during troubleshooting, to recover data that is otherwise inaccessible"
VARS,,innodb_force_primary_key,10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_force_recovery,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,0,,number,1-6. See https://dev.mysql.com/doc/refman/8.0/en/forcing-innodb-recovery.html
VARS,,innodb_foreground_preflush,10.1;10.2,DEPRECATED,,,
VARS,,innodb_fsync_threshold,8,0,,bytes,See https://dev.mysql.com/doc/refman/8.0/en/innodb-parameters.html#sysvar_innodb_fsync_threshold
VARS,,innodb_ft_aux_table,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,tablename,
VARS,,innodb_ft_cache_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,8000000,,bytes,Cache size for document in memory while creating an InnoDB FULLTEXT index
VARS,,innodb_ft_enable_diag_print,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,,
VARS,,innodb_ft_enable_stopword,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,ON,,,
VARS,,innodb_ft_ignore_stopwords,5.7,OFF,,,
VARS,,innodb_ft_max_token_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,84,,,
VARS,,innodb_ft_min_token_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,3,,,
VARS,,innodb_ft_num_word_optimize,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,2000,,number,Words to process during each OPTIMIZE run
VARS,,innodb_ft_result_cache_limit,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,2000000000,,bytes,
VARS,,innodb_ft_server_stopword_table,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,tablename,
VARS,,innodb_ft_sort_pll_degree,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,2,,number,Threads used for tokenizing and indexing full text
VARS,,innodb_ft_total_cache_size,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,640000000,,bytes,Total FULLTEXT cache size
VARS,,innodb_ft_user_stopword_table,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,,,tablename,
VARS,,innodb_idle_flush_pct,8.0;10.1;10.2;10.3;10.4;10.5,100,innodb_io_capacity,percent,Limits page flushing when InnoDB is idle. A percentage of innodb_io_capacity.
VARS,,innodb_immediate_scrub_data_uncompressed,5.7;10.1;10.2;10.3;10.4;10.5;10.6,OFF,,ONOFF,Enable scrubbing of uncompressed data to overwrite deleted data
VARS,,innodb_instant_alter_column_allowed,10.3;10.4;10.5;10.6,add_last,,,
VARS,,innodb_instrument_semaphores,10.1;10.2,OFF,,,
VARS,,innodb_io_capacity,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,200,,ops/second,"IOPS available to InnoDB background tasks, such as flushing pages from the buffer pool and merging data from the change buffer"
VARS,,innodb_io_capacity_max,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,2000,,ops/second,"Max IOPS available to InnoDB background tasks, such as flushing pages from the buffer pool and merging data from the change buffer"
VARS,,innodb_kill_idle_transaction,5.7;10.1;10.2,0,,,
VARS,,innodb_large_prefix,5.5;5.6;5.7;10.1;10.2;10.3;10.4;10.5,ON,,,
VARS,,innodb_lock_schedule_algorithm,10.1;10.2;10.3;10.4;10.5,fcfs,,,
VARS,,innodb_lock_wait_timeout,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,50,,seconds,Max wait time for a row lock before rollback and 1205 error
VARS,,innodb_locking_fake_changes,10.1;10.2,OFF,,,
VARS,,innodb_locks_unsafe_for_binlog,5.5;5.6;5.7;10.1;10.2;10.3;10.4,OFF,,,
VARS,,innodb_log_arch_dir,10.1;10.2,,,,
VARS,,innodb_log_arch_expire_sec,10.1;10.2,0,,,
VARS,,innodb_log_archive,10.1;10.2,OFF,,,
VARS,,innodb_log_block_size,10.1;10.2,0,,,
VARS,,innodb_log_buffer_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,16777216,,bytes,Size of log file buffers.
VARS,,innodb_log_checksum_algorithm,10.1;10.2,DEPRECATED,,,
VARS,,innodb_log_checksums,5.7;8.0;10.2;10.3;10.4;10.5,ON,,ONOFF,Use checksums on redo log pages
VARS,,innodb_log_compressed_pages,5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5,ON,,ONOFF,Re-compressed pages are written to the redo log. Re-compression may occur when changes are made to compressed data
VARS,,innodb_log_file_size,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,1073741824,,bytes,Size of each file in a log group
VARS,,innodb_log_files_in_group,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5,2,,number,Number of files in the log group
VARS,,innodb_log_group_home_dir,5.5;5.6;5.7;8.0;10.1;10.2;10.3;10.4;10.5;10.6,./,,path,
VARS,,innodb_log_optimize_ddl,10.2;10.3;10.4;10.5,OFF,,,
VARS,,innodb_log_spin_cpu_abs_lwm,8,80,,percent,CPU core usage below which user threads no longer spin while waiting for flushed redo. (can be > 100 on multicore systems)
VARS,,innodb_log_spin_cpu_pct_hwm,8,50,,percent,CPU core usage above which user threads no longer spin while waiting for flushed redo. (can be > 100 on multicore systems)
VARS,,innodb_log_wait_for_flush_spin_hwm,8,400,,microseconds,Maximum average log flush time beyond which user threads no longer spin while waiting for flushed redo. 
